Product ID,Product Name,Current Price,Original Price,Discount,Stock Status,Sizes,URL,Event Type,Timestamp,Image,Category,Variants
113673839,"Emma Bridgewater Birds Bullfinch Half Pint Earthenware Mug, 300ml",13.00,26.00,50.00,In Stock,One Size,https://www.johnlewis.com/emma-bridgewater-birds-bullfinch-half-pint-earthenware-mug-300ml/p113673839,New,2026-01-08 08:23:16,https://media.johnlewiscontent.com/i/JohnLewis/113669521,Cook & Dine,
113392646,"John Lewis Colour Stem Optic Coupe Cocktail Glass, Set of 2, 350ml, Teal",11.00,22.00,50.00,In Stock,One Size,https://www.johnlewis.com/john-lewis-colour-stem-optic-coupe-cocktail-glass-set-of-2-350ml-teal/p113392646,New,2026-01-08 08:23:13,https://media.johnlewiscontent.com/i/JohnLewis/113273880,Cook & Dine,
3403165,"John Lewis Harbour Striped Stoneware 4 Cup Teapot, 1.1L, White/Blue",14.00,28.00,50.00,In Stock,One Size,https://www.johnlewis.com/john-lewis-harbour-striped-stoneware-4-cup-teapot-1-1l-white-blue/p3403165,New,2026-01-08 08:23:10,https://media.johnlewiscontent.com/i/JohnLewis/237202159,Cook & Dine,
113128679,"Peugeot Stoneware Fluted Round Tart Dish, 30cm, Slate Grey",19.00,38.00,50.00,In Stock,One Size,https://www.johnlewis.com/peugeot-stoneware-fluted-round-tart-dish-30cm-slate-grey/p113128679,New,2026-01-08 08:23:07,https://media.johnlewiscontent.com/i/JohnLewis/113089977,Cook & Dine,
113374996,"John Lewis Confetti Base Wine Glass, Set of 2, 350ml, Blue/Multi",12.00,24.00,50.00,In Stock,One Size,https://www.johnlewis.com/john-lewis-confetti-base-wine-glass-set-of-2-350ml-blue-multi/p113374996,New,2026-01-08 08:23:04,https://media.johnlewiscontent.com/i/JohnLewis/113273837,Cook & Dine,
113386781,"Eleanor Bowmer 'Good Vibes' New Bone China Mug, 300ml, Multi",7.00,14.00,50.00,In Stock,One Size,https://www.johnlewis.com/eleanor-bowmer-good-vibes-new-bone-china-mug-300ml-multi/p113386781,New,2026-01-08 08:23:01,https://media.johnlewiscontent.com/i/JohnLewis/113304549,Cook & Dine,
113140403,"Le Creuset Stoneware Storage Jar, 770ml, Flint",17.00,34.00,50.00,In Stock,One Size,https://www.johnlewis.com/le-creuset-stoneware-storage-jar-770ml-flint/p113140403,New,2026-01-08 08:22:59,https://media.johnlewiscontent.com/i/JohnLewis/113126859,Cook & Dine,
113392642,"John Lewis Cone Silver Stem Wine Glass, Set of 2, 280ml, Clear",11.00,22.00,50.00,In Stock,One Size,https://www.johnlewis.com/john-lewis-cone-silver-stem-wine-glass-set-of-2-280ml-clear/p113392642,New,2026-01-08 08:22:56,https://media.johnlewiscontent.com/i/JohnLewis/113273872,Cook & Dine,
110200772,John Lewis Alphabet Fine China Mug,5.00,10.00,50.00,In Stock,One Size,https://www.johnlewis.com/john-lewis-alphabet-fine-china-mug/p110200772,New,2026-01-08 08:22:53,https://media.johnlewiscontent.com/i/JohnLewis/110194505,Cook & Dine,"Bselected, C, D, E, G"
113231152,"John Lewis Silver Rim Hammered Wine Glass, Set of 2, 200ml, Clear",9.00,18.00,50.00,In Stock,One Size,https://www.johnlewis.com/john-lewis-silver-rim-hammered-wine-glass-set-of-2-200ml-clear/p113231152,New,2026-01-08 08:22:51,https://media.johnlewiscontent.com/i/JohnLewis/113151131,Cook & Dine,
113567218,"Le Creuset Black Phenolic Handle Stainless Steel Blade Bread Knife, 20cm",87.50,175.00,50.00,In Stock,One Size,https://www.johnlewis.com/le-creuset-black-phenolic-handle-stainless-steel-blade-bread-knife-20cm/p113567218,New,2026-01-08 08:22:47,https://media.johnlewiscontent.com/i/JohnLewis/113559375,Cook & Dine,
113532321,"Caroline Gardner Ditsy Spot Mug, Mono",7.00,14.00,50.00,In Stock,One Size,https://www.johnlewis.com/caroline-gardner-ditsy-spot-mug-mono/p113532321,New,2026-01-08 08:22:44,https://media.johnlewiscontent.com/i/JohnLewis/113389658,Cook & Dine,
113429721,"John Lewis Reversible Round Faux Leather Placemat, Set of 4, Gold/Silver",9.00,18.00,50.00,In Stock,One Size,https://www.johnlewis.com/john-lewis-reversible-round-faux-leather-placemat-set-of-4-gold-silver/p113429721,New,2026-01-08 08:22:42,https://media.johnlewiscontent.com/i/JohnLewis/113305094,Cook & Dine,
